# Species	Genes	Alg.-Conn.	CBS432	DBVPG6044	DBVPG6765	N44	S288c	SK1	Sac_bayanus_var_uvarum_CBS7001.Scannell_2011	Sac_eubayanus_FM1318.Baker_2015	Sac_kudriavzevii_IFO1802T.Scannell_2011	Sac_kudriavzevii_ZP591.Scannell_2011	Sac_mikatae_IFO1815T.Scannell_2011	Sac_arboricolus_H6.Liti_2013	UFRJ50816	UWOPS034614	UWOPS919171	Y12	YPS128	YPS138
18	18	0.889	CBS432_12G02920	DBVPG6044_12G02980	DBVPG6765_12G02950	N44_12G02930	S288c_12G03050	SK1_12G02990	Sbay_10.365	Seub_DI49_3777.t01	Skud_12.347	Port_12.368	Smik_12.342	Sarb_12G02880	UFRJ50816_12G03620	UWOPS034614_12G03000	UWOPS919171_12G02930	Y12_12G02970	YPS128_12G02980	YPS138_12G02960
18	18	0.889	CBS432_12G02930	DBVPG6044_12G02990	DBVPG6765_12G02960	N44_12G02940	S288c_12G03060	SK1_12G03000	Sbay_10.366	Seub_DI49_3778.t01	Skud_12.348	Port_12.369	Smik_12.343	Sarb_12G02890	UFRJ50816_12G03610	UWOPS034614_12G03010	UWOPS919171_12G02940	Y12_12G02980	YPS128_12G02990	YPS138_12G02970
18	18	0.889	CBS432_12G00260	DBVPG6044_12G00260	DBVPG6765_12G00270	N44_12G00230	S288c_12G00310	SK1_12G00280	Sbay_10.38	Seub_DI49_3497.t01	Skud_12.33	Port_12.37	Smik_12.22	Sarb_12G00200	UFRJ50816_14G00250	UWOPS034614_12G00280	UWOPS919171_12G00260	Y12_12G00280	YPS128_12G00280	YPS138_12G00280
18	18	0.889	CBS432_12G02940	DBVPG6044_12G03000	DBVPG6765_12G02970	N44_12G02950	S288c_12G03070	SK1_12G03010	Sbay_10.367	Seub_DI49_3779.t01	Skud_12.351	Port_12.370	Smik_12.345	Sarb_12G02900	UFRJ50816_12G03600	UWOPS034614_12G03020	UWOPS919171_12G02950	Y12_12G02990	YPS128_12G03000	YPS138_12G02980
18	18	0.889	CBS432_12G02950	DBVPG6044_12G03010	DBVPG6765_12G02980	N44_12G02960	S288c_12G03080	SK1_12G03020	Sbay_10.368	Seub_DI49_3780.t01	Skud_12.352	Port_12.371	Smik_12.346	Sarb_12G02910	UFRJ50816_12G03590	UWOPS034614_12G03030	UWOPS919171_12G02960	Y12_12G03000	YPS128_12G03010	YPS138_12G02990
18	18	0.889	CBS432_12G02960	DBVPG6044_12G03020	DBVPG6765_12G02990	N44_12G02970	S288c_12G03090	SK1_12G03030	Sbay_10.369	Seub_DI49_3781.t01	Skud_12.353	Port_12.372	Smik_12.347	Sarb_12G02920	UFRJ50816_12G03580	UWOPS034614_12G03040	UWOPS919171_12G02970	Y12_12G03010	YPS128_12G03020	YPS138_12G03000
18	18	0.889	CBS432_12G02970	DBVPG6044_12G03030	DBVPG6765_12G03000	N44_12G02980	S288c_12G03100	SK1_12G03040	Sbay_10.371	Seub_DI49_3783.t01	Skud_12.356	Port_12.377	Smik_12.352	Sarb_12G02930	UFRJ50816_12G03570	UWOPS034614_12G03050	UWOPS919171_12G02980	Y12_12G03020	YPS128_12G03030	YPS138_12G03010
18	18	0.889	CBS432_12G02980	DBVPG6044_12G03040	DBVPG6765_12G03010	N44_12G02990	S288c_12G03110	SK1_12G03050	Sbay_10.372	Seub_DI49_3784.t01	Skud_12.357	Port_12.378	Smik_12.353	Sarb_12G02940	UFRJ50816_12G03560	UWOPS034614_12G03060	UWOPS919171_12G02990	Y12_12G03030	YPS128_12G03040	YPS138_12G03020
18	18	0.889	CBS432_12G02990	DBVPG6044_12G03050	DBVPG6765_12G03020	N44_12G03000	S288c_12G03120	SK1_12G03060	Sbay_10.373	Seub_DI49_3785.t01	Skud_12.358	Port_12.379	Smik_12.354	Sarb_12G02950	UFRJ50816_12G03550	UWOPS034614_12G03070	UWOPS919171_12G03000	Y12_12G03040	YPS128_12G03050	YPS138_12G03030
18	18	0.889	CBS432_12G00270	DBVPG6044_12G00270	DBVPG6765_12G00280	N44_12G00240	S288c_12G00320	SK1_12G00290	Sbay_10.39	Seub_DI49_3498.t01	Skud_12.34	Port_12.38	Smik_12.23	Sarb_12G00210	UFRJ50816_14G00260	UWOPS034614_12G00290	UWOPS919171_12G00270	Y12_12G00290	YPS128_12G00290	YPS138_12G00290
18	18	0.889	CBS432_12G03000	DBVPG6044_12G03060	DBVPG6765_12G03030	N44_12G03010	S288c_12G03130	SK1_12G03070	Sbay_10.374	Seub_DI49_3786.t01	Skud_12.359	Port_12.380	Smik_12.355	Sarb_12G02960	UFRJ50816_12G03540	UWOPS034614_12G03080	UWOPS919171_12G03010	Y12_12G03050	YPS128_12G03060	YPS138_12G03040
18	18	0.889	CBS432_12G03010	DBVPG6044_12G03070	DBVPG6765_12G03040	N44_12G03020	S288c_12G03140	SK1_12G03080	Sbay_10.375	Seub_DI49_3787.t01	Skud_12.360	Port_12.381	Smik_12.356	Sarb_12G02970	UFRJ50816_12G03530	UWOPS034614_12G03090	UWOPS919171_12G03020	Y12_12G03060	YPS128_12G03070	YPS138_12G03050
18	18	0.833	CBS432_12G03020	DBVPG6044_12G03080	DBVPG6765_12G03050	N44_12G03030	S288c_12G03150	SK1_12G03090	Sbay_10.376	Seub_DI49_3788.t01	Skud_12.361	Port_12.382	Smik_12.357	Sarb_12G02980	UFRJ50816_12G03520	UWOPS034614_12G03100	UWOPS919171_12G03030	Y12_12G03070	YPS128_12G03080	YPS138_12G03060
18	18	0.889	CBS432_12G03030	DBVPG6044_12G03090	DBVPG6765_12G03060	N44_12G03040	S288c_12G03160	SK1_12G03100	Sbay_10.377	Seub_DI49_3789.t01	Skud_12.363	Port_12.384	Smik_12.359	Sarb_12G02990	UFRJ50816_12G03510	UWOPS034614_12G03110	UWOPS919171_12G03040	Y12_12G03080	YPS128_12G03090	YPS138_12G03070
18	18	0.889	CBS432_12G03040	DBVPG6044_12G03100	DBVPG6765_12G03070	N44_12G03050	S288c_12G03170	SK1_12G03110	Sbay_10.378	Seub_DI49_3790.t01	Skud_12.364	Port_12.385	Smik_12.360	Sarb_12G03000	UFRJ50816_12G03500	UWOPS034614_12G03120	UWOPS919171_12G03050	Y12_12G03090	YPS128_12G03100	YPS138_12G03080
18	18	0.889	CBS432_12G03050	DBVPG6044_12G03110	DBVPG6765_12G03080	N44_12G03060	S288c_12G03180	SK1_12G03120	Sbay_10.379	Seub_DI49_3791.t01	Skud_12.365	Port_12.386	Smik_12.361	Sarb_12G03010	UFRJ50816_12G03490	UWOPS034614_12G03130	UWOPS919171_12G03060	Y12_12G03100	YPS128_12G03110	YPS138_12G03090
18	18	0.889	CBS432_12G03060	DBVPG6044_12G03120	DBVPG6765_12G03090	N44_12G03070	S288c_12G03190	SK1_12G03130	Sbay_10.380	Seub_DI49_3792.t01	Skud_12.366	Port_12.387	Smik_12.362	Sarb_12G03020	UFRJ50816_12G03480	UWOPS034614_12G03140	UWOPS919171_12G03070	Y12_12G03110	YPS128_12G03120	YPS138_12G03100
18	18	0.889	CBS432_12G00280	DBVPG6044_12G00280	DBVPG6765_12G00290	N44_12G00250	S288c_12G00330	SK1_12G00300	Sbay_10.40	Seub_DI49_3499.t01	Skud_12.35	Port_12.39	Smik_12.24	Sarb_12G00220	UFRJ50816_14G00270	UWOPS034614_12G00300	UWOPS919171_12G00280	Y12_12G00300	YPS128_12G00300	YPS138_12G00300
18	18	0.333	CBS432_12G03070	DBVPG6044_12G03130	DBVPG6765_12G03100	N44_12G03080	S288c_12G03200	SK1_12G03140	Sbay_10.381	Seub_DI49_3793.t01	Skud_12.367	Port_12.390	Smik_12.363	Sarb_12G03030	UFRJ50816_12G03470	UWOPS034614_12G03150	UWOPS919171_12G03080	Y12_12G03120	YPS128_12G03130	YPS138_12G03110
18	18	0.889	CBS432_12G03080	DBVPG6044_12G03140	DBVPG6765_12G03110	N44_12G03090	S288c_12G03210	SK1_12G03150	Sbay_10.382	Seub_DI49_3794.t01	Skud_12.368	Port_12.391	Smik_12.364	Sarb_12G03040	UFRJ50816_12G03460	UWOPS034614_12G03160	UWOPS919171_12G03090	Y12_12G03130	YPS128_12G03140	YPS138_12G03120
18	18	0.889	CBS432_12G03090	DBVPG6044_12G03150	DBVPG6765_12G03120	N44_12G03100	S288c_12G03220	SK1_12G03160	Sbay_10.384	Seub_DI49_3795.t01	Skud_12.370	Port_12.393	Smik_12.366	Sarb_12G03050	UFRJ50816_12G03440	UWOPS034614_12G03170	UWOPS919171_12G03100	Y12_12G03140	YPS128_12G03150	YPS138_12G03140
18	18	0.889	CBS432_12G03100	DBVPG6044_12G03160	DBVPG6765_12G03130	N44_12G03110	S288c_12G03230	SK1_12G03170	Sbay_10.385	Seub_DI49_3796.t01	Skud_12.371	Port_12.394	Smik_12.367	Sarb_12G03060	UFRJ50816_12G03430	UWOPS034614_12G03180	UWOPS919171_12G03110	Y12_12G03150	YPS128_12G03160	YPS138_12G03150
18	18	0.889	CBS432_12G03110	DBVPG6044_12G03170	DBVPG6765_12G03140	N44_12G03120	S288c_12G03240	SK1_12G03180	Sbay_10.386	Seub_DI49_3797.t01	Skud_12.372	Port_12.395	Smik_12.368	Sarb_12G03070	UFRJ50816_12G03420	UWOPS034614_12G03190	UWOPS919171_12G03120	Y12_12G03160	YPS128_12G03170	YPS138_12G03160
18	18	0.889	CBS432_12G03120	DBVPG6044_12G03180	DBVPG6765_12G03150	N44_12G03130	S288c_12G03250	SK1_12G03190	Sbay_10.387	Seub_DI49_3798.t01	Skud_12.373	Port_12.396	Smik_12.369	Sarb_12G03080	UFRJ50816_12G03410	UWOPS034614_12G03200	UWOPS919171_12G03130	Y12_12G03170	YPS128_12G03180	YPS138_12G03170
18	18	0.889	CBS432_12G03130	DBVPG6044_12G03190	DBVPG6765_12G03160	N44_12G03140	S288c_12G03260	SK1_12G03200	Sbay_10.388	Seub_DI49_3799.t01	Skud_12.374	Port_12.397	Smik_12.370	Sarb_12G03090	UFRJ50816_12G03400	UWOPS034614_12G03210	UWOPS919171_12G03140	Y12_12G03180	YPS128_12G03190	YPS138_12G03180
18	18	0.889	CBS432_12G03140	DBVPG6044_12G03200	DBVPG6765_12G03170	N44_12G03150	S288c_12G03270	SK1_12G03210	Sbay_10.389	Seub_DI49_3800.t01	Skud_12.375	Port_12.398	Smik_12.371	Sarb_12G03100	UFRJ50816_12G03390	UWOPS034614_12G03220	UWOPS919171_12G03150	Y12_12G03190	YPS128_12G03200	YPS138_12G03190
18	18	0.889	CBS432_12G03150	DBVPG6044_12G03210	DBVPG6765_12G03180	N44_12G03160	S288c_12G03280	SK1_12G03220	Sbay_10.390	Seub_DI49_3801.t01	Skud_12.376	Port_12.399	Smik_12.373	Sarb_12G03110	UFRJ50816_12G03380	UWOPS034614_12G03230	UWOPS919171_12G03160	Y12_12G03200	YPS128_12G03210	YPS138_12G03200
18	18	0.889	CBS432_12G00290	DBVPG6044_12G00290	DBVPG6765_12G00300	N44_12G00260	S288c_12G00340	SK1_12G00310	Sbay_10.41	Seub_DI49_3500.t01	Skud_12.36	Port_12.40	Smik_12.25	Sarb_12G00230	UFRJ50816_14G00280	UWOPS034614_12G00310	UWOPS919171_12G00290	Y12_12G00310	YPS128_12G00310	YPS138_12G00310
18	18	0.889	CBS432_12G03160	DBVPG6044_12G03220	DBVPG6765_12G03190	N44_12G03170	S288c_12G03290	SK1_12G03230	Sbay_10.391	Seub_DI49_3802.t01	Skud_12.377	Port_12.400	Smik_12.374	Sarb_12G03120	UFRJ50816_12G03370	UWOPS034614_12G03240	UWOPS919171_12G03170	Y12_12G03210	YPS128_12G03220	YPS138_12G03210
18	18	0.889	CBS432_12G03170	DBVPG6044_12G03230	DBVPG6765_12G03200	N44_12G03180	S288c_12G03300	SK1_12G03240	Sbay_10.392	Seub_DI49_3803.t01	Skud_12.378	Port_12.401	Smik_12.375	Sarb_12G03130	UFRJ50816_12G03360	UWOPS034614_12G03250	UWOPS919171_12G03180	Y12_12G03220	YPS128_12G03230	YPS138_12G03220
18	18	0.889	CBS432_12G03180	DBVPG6044_12G03240	DBVPG6765_12G03210	N44_12G03190	S288c_12G03310	SK1_12G03250	Sbay_10.393	Seub_DI49_3804.t01	Skud_12.379	Port_12.402	Smik_12.376	Sarb_12G03140	UFRJ50816_12G03350	UWOPS034614_12G03260	UWOPS919171_12G03190	Y12_12G03230	YPS128_12G03240	YPS138_12G03230
18	18	0.889	CBS432_12G03200	DBVPG6044_12G03260	DBVPG6765_12G03230	N44_12G03210	S288c_12G03330	SK1_12G03270	Sbay_10.395	Seub_DI49_3805.t01	Skud_12.381	Port_12.405	Smik_12.378	Sarb_12G03160	UFRJ50816_12G03330	UWOPS034614_12G03280	UWOPS919171_12G03210	Y12_12G03250	YPS128_12G03260	YPS138_12G03250
18	18	0.889	CBS432_12G03210	DBVPG6044_12G03270	DBVPG6765_12G03240	N44_12G03220	S288c_12G03340	SK1_12G03280	Sbay_10.397	Seub_DI49_3807.t01	Skud_12.384	Port_12.411	Smik_12.383	Sarb_12G03170	UFRJ50816_12G03320	UWOPS034614_12G03290	UWOPS919171_12G03220	Y12_12G03260	YPS128_12G03270	YPS138_12G03260
18	18	0.889	CBS432_12G03220	DBVPG6044_12G03280	DBVPG6765_12G03250	N44_12G03230	S288c_12G03350	SK1_12G03290	Sbay_10.399	Seub_DI49_3809.t01	Skud_12.387	Port_12.413	Smik_12.387	Sarb_12G03180	UFRJ50816_12G03310	UWOPS034614_12G03300	UWOPS919171_12G03230	Y12_12G03270	YPS128_12G03280	YPS138_12G03270
18	18	0.889	CBS432_12G03230	DBVPG6044_12G03290	DBVPG6765_12G03260	N44_12G03240	S288c_12G03360	SK1_12G03300	Sbay_10.400	Seub_DI49_3810.t01	Skud_12.388	Port_12.414	Smik_12.388	Sarb_12G03190	UFRJ50816_12G03300	UWOPS034614_12G03310	UWOPS919171_12G03240	Y12_12G03280	YPS128_12G03290	YPS138_12G03280
18	18	0.889	CBS432_12G03240	DBVPG6044_12G03300	DBVPG6765_12G03270	N44_12G03250	S288c_12G03370	SK1_12G03310	Sbay_10.401	Seub_DI49_3811.t01	Skud_12.389	Port_12.415	Smik_12.389	Sarb_12G03200	UFRJ50816_12G03290	UWOPS034614_12G03320	UWOPS919171_12G03250	Y12_12G03290	YPS128_12G03300	YPS138_12G03290
18	18	0.889	CBS432_12G03250	DBVPG6044_12G03310	DBVPG6765_12G03280	N44_12G03260	S288c_12G03380	SK1_12G03320	Sbay_10.402	Seub_DI49_3812.t01	Skud_12.390	Port_12.416	Smik_12.390	Sarb_12G03210	UFRJ50816_12G03280	UWOPS034614_12G03330	UWOPS919171_12G03260	Y12_12G03300	YPS128_12G03310	YPS138_12G03300
18	18	0.889	CBS432_12G03260	DBVPG6044_12G03320	DBVPG6765_12G03290	N44_12G03270	S288c_12G03390	SK1_12G03330	Sbay_10.403	Seub_DI49_3813.t01	Skud_12.391	Port_12.417	Smik_12.391	Sarb_12G03220	UFRJ50816_12G03270	UWOPS034614_12G03340	UWOPS919171_12G03270	Y12_12G03310	YPS128_12G03320	YPS138_12G03310
18	18	0.889	CBS432_12G03270	DBVPG6044_12G03330	DBVPG6765_12G03300	N44_12G03280	S288c_12G03400	SK1_12G03340	Sbay_10.404	Seub_DI49_3814.t01	Skud_12.392	Port_12.419	Smik_12.392	Sarb_12G03230	UFRJ50816_12G03260	UWOPS034614_12G03350	UWOPS919171_12G03280	Y12_12G03320	YPS128_12G03330	YPS138_12G03320
18	18	0.889	CBS432_12G00300	DBVPG6044_12G00300	DBVPG6765_12G00310	N44_12G00270	S288c_12G00350	SK1_12G00320	Sbay_10.42	Seub_DI49_3501.t01	Skud_12.37	Port_12.42	Smik_12.26	Sarb_12G00240	UFRJ50816_14G00290	UWOPS034614_12G00320	UWOPS919171_12G00300	Y12_12G00320	YPS128_12G00320	YPS138_12G00320
18	18	0.889	CBS432_12G03280	DBVPG6044_12G03340	DBVPG6765_12G03310	N44_12G03290	S288c_12G03410	SK1_12G03350	Sbay_10.405	Seub_DI49_3815.t01	Skud_12.393	Port_12.420	Smik_12.393	Sarb_12G03240	UFRJ50816_12G03250	UWOPS034614_12G03360	UWOPS919171_12G03290	Y12_12G03330	YPS128_12G03340	YPS138_12G03330
18	18	0.889	CBS432_12G03290	DBVPG6044_12G03350	DBVPG6765_12G03320	N44_12G03300	S288c_12G03420	SK1_12G03360	Sbay_10.406	Seub_DI49_3816.t01	Skud_12.394	Port_12.421	Smik_12.394	Sarb_12G03250	UFRJ50816_12G03240	UWOPS034614_12G03370	UWOPS919171_12G03300	Y12_12G03340	YPS128_12G03350	YPS138_12G03340
18	18	0.889	CBS432_12G03300	DBVPG6044_12G03360	DBVPG6765_12G03330	N44_12G03320	S288c_12G03430	SK1_12G03370	Sbay_10.407	Seub_DI49_3817.t01	Skud_12.395	Port_12.423	Smik_12.395	Sarb_12G03260	UFRJ50816_12G03230	UWOPS034614_12G03380	UWOPS919171_12G03310	Y12_12G03350	YPS128_12G03360	YPS138_12G03350
18	18	0.889	CBS432_12G03310	DBVPG6044_12G03370	DBVPG6765_12G03340	N44_12G03330	S288c_12G03440	SK1_12G03380	Sbay_10.408	Seub_DI49_3818.t01	Skud_12.396	Port_12.424	Smik_12.396	Sarb_12G03270	UFRJ50816_12G03220	UWOPS034614_12G03390	UWOPS919171_12G03320	Y12_12G03360	YPS128_12G03370	YPS138_12G03360
18	18	0.889	CBS432_12G03340	DBVPG6044_12G03400	DBVPG6765_12G03370	N44_12G03360	S288c_12G03470	SK1_12G03410	Sbay_10.412	Seub_DI49_3820.t01	Skud_12.400	Port_12.427	Smik_12.401	Sarb_12G03300	UFRJ50816_12G03190	UWOPS034614_12G03420	UWOPS919171_12G03350	Y12_12G03390	YPS128_12G03400	YPS138_12G03390
18	18	0.889	CBS432_12G03360	DBVPG6044_12G03410	DBVPG6765_12G03380	N44_12G03380	S288c_12G03480	SK1_12G03420	Sbay_10.414	Seub_DI49_3821.t01	Skud_12.402	Port_12.429	Smik_12.403	Sarb_12G03330	UFRJ50816_12G03170	UWOPS034614_12G03430	UWOPS919171_12G03370	Y12_12G03400	YPS128_12G03410	YPS138_12G03410
18	18	0.889	CBS432_12G00310	DBVPG6044_12G00310	DBVPG6765_12G00320	N44_12G00280	S288c_12G00360	SK1_12G00330	Sbay_10.43	Seub_DI49_3502.t01	Skud_12.38	Port_12.43	Smik_12.27	Sarb_12G00250	UFRJ50816_14G00300	UWOPS034614_12G00330	UWOPS919171_12G00310	Y12_12G00330	YPS128_12G00330	YPS138_12G00330
18	18	0.889	CBS432_12G03370	DBVPG6044_12G03420	DBVPG6765_12G03390	N44_12G03390	S288c_12G03490	SK1_12G03430	Sbay_10.415	Seub_DI49_3822.t01	Skud_12.403	Port_12.430	Smik_12.404	Sarb_12G03340	UFRJ50816_12G03160	UWOPS034614_12G03440	UWOPS919171_12G03380	Y12_12G03410	YPS128_12G03420	YPS138_12G03420
18	18	0.889	CBS432_12G03380	DBVPG6044_12G03430	DBVPG6765_12G03400	N44_12G03400	S288c_12G03500	SK1_12G03440	Sbay_10.416	Seub_DI49_3823.t01	Skud_12.404	Port_12.431	Smik_12.405	Sarb_12G03350	UFRJ50816_12G03150	UWOPS034614_12G03450	UWOPS919171_12G03390	Y12_12G03420	YPS128_12G03430	YPS138_12G03430
18	18	0.889	CBS432_12G03390	DBVPG6044_12G03440	DBVPG6765_12G03410	N44_12G03410	S288c_12G03510	SK1_12G03450	Sbay_10.417	Seub_DI49_3824.t01	Skud_12.405	Port_12.432	Smik_12.406	Sarb_12G03360	UFRJ50816_12G03140	UWOPS034614_12G03460	UWOPS919171_12G03400	Y12_12G03430	YPS128_12G03440	YPS138_12G03440
18	18	0.889	CBS432_12G03400	DBVPG6044_12G03450	DBVPG6765_12G03420	N44_12G03420	S288c_12G03520	SK1_12G03460	Sbay_10.418	Seub_DI49_3825.t01	Skud_12.406	Port_12.433	Smik_12.407	Sarb_12G03370	UFRJ50816_12G03130	UWOPS034614_12G03470	UWOPS919171_12G03410	Y12_12G03440	YPS128_12G03450	YPS138_12G03450
18	18	0.889	CBS432_12G03410	DBVPG6044_12G03460	DBVPG6765_12G03430	N44_12G03430	S288c_12G03530	SK1_12G03470	Sbay_10.419	Seub_DI49_3826.t01	Skud_12.407	Port_12.434	Smik_12.408	Sarb_12G03380	UFRJ50816_12G03120	UWOPS034614_12G03480	UWOPS919171_12G03420	Y12_12G03450	YPS128_12G03460	YPS138_12G03460
18	18	0.889	CBS432_12G03420	DBVPG6044_12G03470	DBVPG6765_12G03440	N44_12G03440	S288c_12G03540	SK1_12G03480	Sbay_10.420	Seub_DI49_3827.t01	Skud_12.408	Port_12.435	Smik_12.409	Sarb_12G03390	UFRJ50816_12G03110	UWOPS034614_12G03490	UWOPS919171_12G03430	Y12_12G03460	YPS128_12G03470	YPS138_12G03470
18	18	0.889	CBS432_12G03430	DBVPG6044_12G03480	DBVPG6765_12G03450	N44_12G03450	S288c_12G03550	SK1_12G03490	Sbay_10.421	Seub_DI49_3828.t01	Skud_12.409	Port_12.436	Smik_12.410	Sarb_12G03400	UFRJ50816_12G03100	UWOPS034614_12G03500	UWOPS919171_12G03440	Y12_12G03470	YPS128_12G03480	YPS138_12G03480
18	18	0.889	CBS432_12G03440	DBVPG6044_12G03490	DBVPG6765_12G03460	N44_12G03460	S288c_12G03560	SK1_12G03500	Sbay_10.422	Seub_DI49_3829.t01	Skud_12.410	Port_12.437	Smik_12.411	Sarb_12G03410	UFRJ50816_12G03090	UWOPS034614_12G03510	UWOPS919171_12G03450	Y12_12G03480	YPS128_12G03490	YPS138_12G03490
18	18	0.889	CBS432_12G03450	DBVPG6044_12G03500	DBVPG6765_12G03470	N44_12G03470	S288c_12G03570	SK1_12G03510	Sbay_10.424	Seub_DI49_3831.t01	Skud_12.412	Port_12.439	Smik_12.414	Sarb_12G03420	UFRJ50816_12G03080	UWOPS034614_12G03520	UWOPS919171_12G03460	Y12_12G03490	YPS128_12G03500	YPS138_12G03500
18	18	0.889	CBS432_12G00320	DBVPG6044_12G00320	DBVPG6765_12G00330	N44_12G00290	S288c_12G00370	SK1_12G00340	Sbay_10.44	Seub_DI49_3503.t01	Skud_12.39	Port_12.44	Smik_12.28	Sarb_12G00260	UFRJ50816_14G00310	UWOPS034614_12G00340	UWOPS919171_12G00320	Y12_12G00340	YPS128_12G00340	YPS138_12G00340
18	18	0.889	CBS432_12G03470	DBVPG6044_12G03520	DBVPG6765_12G03490	N44_12G03490	S288c_12G03590	SK1_12G03530	Sbay_10.426	Seub_DI49_3833.t01	Skud_12.414	Port_12.441	Smik_12.416	Sarb_12G03430	UFRJ50816_12G03050	UWOPS034614_12G03540	UWOPS919171_12G03480	Y12_12G03510	YPS128_12G03520	YPS138_12G03530
18	18	0.889	CBS432_12G03500	DBVPG6044_12G03550	DBVPG6765_12G03520	N44_12G03520	S288c_12G03620	SK1_12G03560	Sbay_10.432	Seub_DI49_3838.t01	Skud_12.421	Port_12.447	Smik_12.424	Sarb_12G03460	UFRJ50816_12G02970	UWOPS034614_12G03570	UWOPS919171_12G03510	Y12_12G03540	YPS128_12G03550	YPS138_12G03560
18	18	0.889	CBS432_12G03510	DBVPG6044_12G03560	DBVPG6765_12G03530	N44_12G03530	S288c_12G03630	SK1_12G03570	Sbay_10.433	Seub_DI49_3839.t01	Skud_12.422	Port_12.448	Smik_12.425	Sarb_12G03470	UFRJ50816_12G02980	UWOPS034614_12G03580	UWOPS919171_12G03520	Y12_12G03550	YPS128_12G03560	YPS138_12G03570
18	18	0.889	CBS432_12G00330	DBVPG6044_12G00330	DBVPG6765_12G00340	N44_12G00300	S288c_12G00380	SK1_12G00350	Sbay_10.45	Seub_DI49_3504.t01	Skud_12.40	Port_12.45	Smik_12.29	Sarb_12G00270	UFRJ50816_14G00320	UWOPS034614_12G00350	UWOPS919171_12G00330	Y12_12G00350	YPS128_12G00350	YPS138_12G00350
18	18	0.889	CBS432_12G03530	DBVPG6044_12G03580	DBVPG6765_12G03550	N44_12G03550	S288c_12G03650	SK1_12G03590	Sbay_10.437	Seub_DI49_3841.t01	Skud_12.425	Port_12.451	Smik_12.427	Sarb_12G03490	UFRJ50816_12G03000	UWOPS034614_12G03600	UWOPS919171_12G03540	Y12_12G03570	YPS128_12G03580	YPS138_12G03590
18	18	0.889	CBS432_12G03540	DBVPG6044_12G03590	DBVPG6765_12G03560	N44_12G03560	S288c_12G03660	SK1_12G03600	Sbay_10.438	Seub_DI49_3842.t01	Skud_12.426	Port_12.452	Smik_12.428	Sarb_12G03500	UFRJ50816_12G03010	UWOPS034614_12G03610	UWOPS919171_12G03550	Y12_12G03580	YPS128_12G03590	YPS138_12G03600
18	18	0.889	CBS432_12G03560	DBVPG6044_12G03620	DBVPG6765_12G03580	N44_12G03580	S288c_12G03680	SK1_12G03620	Sbay_10.441	Seub_DI49_3844.t01	Skud_12.428	Port_12.454	Smik_12.430	Sarb_12G03520	UFRJ50816_12G03030	UWOPS034614_12G03630	UWOPS919171_12G03570	Y12_12G03600	YPS128_12G03610	YPS138_12G03620
18	18	0.889	CBS432_12G03580	DBVPG6044_12G03640	DBVPG6765_12G03600	N44_12G03600	S288c_12G03700	SK1_12G03640	Sbay_10.446	Seub_DI49_3846.t01	Skud_12.431	Port_12.465	Smik_12.434	Sarb_12G03540	UFRJ50816_12G03740	UWOPS034614_12G03650	UWOPS919171_12G03590	Y12_12G03620	YPS128_12G03630	YPS138_12G03640
18	18	0.889	CBS432_12G03590	DBVPG6044_12G03650	DBVPG6765_12G03610	N44_12G03610	S288c_12G03710	SK1_12G03650	Sbay_10.447	Seub_DI49_3847.t01	Skud_12.432	Port_12.466	Smik_12.435	Sarb_12G03550	UFRJ50816_12G03750	UWOPS034614_12G03660	UWOPS919171_12G03600	Y12_12G03630	YPS128_12G03640	YPS138_12G03650
18	18	0.889	CBS432_12G03600	DBVPG6044_12G03660	DBVPG6765_12G03620	N44_12G03620	S288c_12G03720	SK1_12G03660	Sbay_10.448	Seub_DI49_3848.t01	Skud_12.433	Port_12.467	Smik_12.436	Sarb_12G03560	UFRJ50816_12G03760	UWOPS034614_12G03670	UWOPS919171_12G03610	Y12_12G03640	YPS128_12G03650	YPS138_12G03660
18	18	0.889	CBS432_12G03610	DBVPG6044_12G03670	DBVPG6765_12G03630	N44_12G03630	S288c_12G03730	SK1_12G03670	Sbay_10.449	Seub_DI49_3849.t01	Skud_12.434	Port_12.471	Smik_12.437	Sarb_12G03570	UFRJ50816_12G03770	UWOPS034614_12G03680	UWOPS919171_12G03620	Y12_12G03650	YPS128_12G03660	YPS138_12G03670
18	18	0.889	CBS432_12G03620	DBVPG6044_12G03680	DBVPG6765_12G03640	N44_12G03650	S288c_12G03740	SK1_12G03680	Sbay_10.451	Seub_DI49_3850.t01	Skud_12.435	Port_12.474	Smik_12.438	Sarb_12G03580	UFRJ50816_12G03780	UWOPS034614_12G03690	UWOPS919171_12G03630	Y12_12G03660	YPS128_12G03670	YPS138_12G03680
18	18	0.889	CBS432_12G03630	DBVPG6044_12G03690	DBVPG6765_12G03650	N44_12G03660	S288c_12G03750	SK1_12G03690	Sbay_10.452	Seub_DI49_3851.t01	Skud_12.436	Port_12.475	Smik_12.439	Sarb_12G03590	UFRJ50816_12G03790	UWOPS034614_12G03700	UWOPS919171_12G03640	Y12_12G03670	YPS128_12G03680	YPS138_12G03690
